Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Season,Overall Rating_home,Attack_home,Midfield_home,Defence_home,Num of Players_home,Build-up Style_home,Overall Rating_away,Attack_away,Midfield_away,Defence_away,Num of Players_away,Build-up Style_away
B1,2019-10-20,19:00,Cercle Brugge,Charleroi,0,3,A,0.0,3.0,A,10.0,9.0,4.0,7.0,13.0,12.0,10.0,2.0,2.0,2.0,0.0,0.0,3.5,3.8,1.95,2019-2020,66.0,67.0,66.0,65.0,25.0,Balanced,70.0,71.0,70.0,69.0,27.0,Fast Build-Up
B1,2019-10-25,19:30,Eupen,Anderlecht,0,0,D,0.0,0.0,D,10.0,8.0,7.0,2.0,15.0,12.0,3.0,4.0,4.0,0.0,0.0,0.0,4.2,3.3,1.9,2019-2020,65.0,65.0,65.0,64.0,26.0,Balanced,72.0,72.0,72.0,71.0,29.0,Balanced
B1,2019-10-26,17:00,Charleroi,Mouscron,1,0,H,0.0,0.0,D,9.0,9.0,5.0,3.0,11.0,16.0,1.0,10.0,2.0,2.0,0.0,0.0,1.9,3.4,4.0,2019-2020,70.0,71.0,70.0,69.0,27.0,Fast Build-Up,64.0,65.0,64.0,63.0,25.0,Long Ball
B1,2019-10-26,19:00,Antwerp,Kortrijk,3,1,H,1.0,0.0,H,14.0,7.0,7.0,3.0,8.0,12.0,6.0,4.0,1.0,1.0,0.0,0.0,1.4,4.5,7.5,2019-2020,71.0,72.0,71.0,70.0,28.0,Long Ball,,,,,,
B1,2019-10-26,19:00,Waregem,Oostende,2,0,H,0.0,0.0,D,7.0,5.0,2.0,4.0,12.0,18.0,4.0,2.0,0.0,1.0,0.0,0.0,1.75,4.0,4.0,2019-2020,68.0,69.0,68.0,67.0,28.0,Balanced,67.0,68.0,67.0,66.0,27.0,Long Ball
B1,2019-10-26,19:30,Genk,Cercle Brugge,1,0,H,1.0,0.0,H,13.0,11.0,6.0,4.0,7.0,16.0,8.0,4.0,0.0,2.0,0.0,0.0,1.16,7.0,15.0,2019-2020,72.0,72.0,72.0,70.0,25.0,Balanced,66.0,67.0,66.0,65.0,25.0,Balanced
B1,2019-10-27,13:30,Club Brugge,Standard,1,1,D,0.0,1.0,A,9.0,6.0,3.0,2.0,8.0,12.0,5.0,5.0,1.0,2.0,0.0,0.0,1.45,4.2,6.5,2019-2020,75.0,74.0,76.0,72.0,28.0,Balanced,,,,,,
B1,2019-10-27,17:00,St Truiden,Gent,0,0,D,0.0,0.0,D,8.0,19.0,3.0,6.0,10.0,14.0,4.0,11.0,0.0,1.0,0.0,0.0,6.0,4.0,1.55,2019-2020,67.0,67.0,67.0,66.0,26.0,Fast Build-Up,74.0,75.0,74.0,71.0,27.0,Balanced
B1,2019-10-27,19:00,Waasland-Beveren,Mechelen,1,3,A,0.0,1.0,A,8.0,7.0,5.0,2.0,15.0,20.0,10.0,4.0,2.0,1.0,0.0,0.0,3.4,3.5,2.05,2019-2020,65.0,66.0,65.0,64.0,24.0,Long Ball,69.0,70.0,69.0,68.0,26.0,Balanced
B1,2019-10-29,19:30,Cercle Brugge,Mouscron,2,2,D,1.0,1.0,D,10.0,4.0,7.0,3.0,19.0,19.0,4.0,5.0,2.0,4.0,0.0,0.0,2.8,3.6,2.3,2019-2020,66.0,67.0,66.0,65.0,25.0,Balanced,64.0,65.0,64.0,63.0,25.0,Long Ball
B1,2019-10-29,19:30,Kortrijk,Eupen,1,2,A,0.0,2.0,A,7.0,7.0,2.0,5.0,16.0,16.0,6.0,2.0,1.0,4.0,0.0,0.0,1.85,4.0,3.6,2019-2020,,,,,,,65.0,65.0,65.0,64.0,26.0,Balanced
B1,2019-10-29,19:30,Oostende,Charleroi,0,1,A,0.0,0.0,D,8.0,7.0,5.0,3.0,15.0,13.0,6.0,5.0,2.0,1.0,0.0,1.0,3.25,3.4,2.2,2019-2020,67.0,68.0,67.0,66.0,27.0,Long Ball,70.0,71.0,70.0,69.0,27.0,Fast Build-Up
B1,2019-10-30,19:30,Genk,Antwerp,2,2,D,0.0,1.0,A,11.0,13.0,7.0,6.0,13.0,21.0,7.0,5.0,0.0,4.0,0.0,1.0,1.95,3.6,3.6,2019-2020,72.0,72.0,72.0,70.0,25.0,Balanced,71.0,72.0,71.0,70.0,28.0,Long Ball
B1,2019-10-30,19:30,Mechelen,St Truiden,1,2,A,1.0,0.0,H,15.0,10.0,5.0,4.0,15.0,14.0,3.0,7.0,1.0,3.0,0.0,0.0,1.75,4.0,4.2,2019-2020,69.0,70.0,69.0,68.0,26.0,Balanced,67.0,67.0,67.0,66.0,26.0,Fast Build-Up
B1,2019-10-30,19:30,Standard,Waasland-Beveren,2,0,H,1.0,0.0,H,15.0,3.0,8.0,2.0,8.0,17.0,11.0,1.0,1.0,2.0,0.0,0.0,1.2,6.5,11.0,2019-2020,,,,,,,65.0,66.0,65.0,64.0,24.0,Long Ball
B1,2019-10-30,19:30,Waregem,Club Brugge,0,2,A,0.0,1.0,A,5.0,13.0,2.0,5.0,10.0,13.0,6.0,8.0,1.0,2.0,0.0,0.0,5.75,4.5,1.45,2019-2020,68.0,69.0,68.0,67.0,28.0,Balanced,75.0,74.0,76.0,72.0,28.0,Balanced
B1,2019-10-31,19:30,Anderlecht,Gent,3,3,D,1.0,1.0,D,10.0,13.0,8.0,7.0,18.0,19.0,4.0,5.0,1.0,2.0,0.0,0.0,2.75,3.6,2.37,2019-2020,72.0,72.0,72.0,71.0,29.0,Balanced,74.0,75.0,74.0,71.0,27.0,Balanced
B1,2019-11-02,17:00,Eupen,Genk,2,0,H,2.0,0.0,H,6.0,7.0,2.0,3.0,12.0,13.0,5.0,5.0,0.0,1.0,0.0,0.0,4.33,3.6,1.8,2019-2020,65.0,65.0,65.0,64.0,26.0,Balanced,72.0,72.0,72.0,70.0,25.0,Balanced
B1,2019-11-02,19:00,Mouscron,Antwerp,3,1,H,0.0,1.0,A,8.0,8.0,6.0,6.0,18.0,14.0,5.0,5.0,3.0,1.0,0.0,0.0,3.8,3.6,1.9,2019-2020,64.0,65.0,64.0,63.0,25.0,Long Ball,71.0,72.0,71.0,70.0,28.0,Long Ball
B1,2019-11-02,19:00,St Truiden,Oostende,1,0,H,0.0,0.0,D,5.0,10.0,2.0,6.0,9.0,16.0,4.0,6.0,1.0,3.0,0.0,0.0,1.95,3.8,3.25,2019-2020,67.0,67.0,67.0,66.0,26.0,Fast Build-Up,67.0,68.0,67.0,66.0,27.0,Long Ball
B1,2019-11-02,19:00,Waasland-Beveren,Waregem,1,2,A,0.0,1.0,A,13.0,9.0,5.0,6.0,13.0,8.0,7.0,4.0,2.0,2.0,0.0,0.0,2.9,3.75,2.2,2019-2020,65.0,66.0,65.0,64.0,24.0,Long Ball,68.0,69.0,68.0,67.0,28.0,Balanced
B1,2019-11-02,19:30,Club Brugge,Kortrijk,3,0,H,2.0,0.0,H,15.0,4.0,8.0,1.0,7.0,22.0,5.0,4.0,0.0,4.0,0.0,0.0,1.16,7.0,15.0,2019-2020,75.0,74.0,76.0,72.0,28.0,Balanced,,,,,,
B1,2019-11-03,13:30,Anderlecht,Cercle Brugge,2,1,H,2.0,1.0,H,15.0,8.0,13.0,5.0,7.0,16.0,12.0,6.0,1.0,3.0,0.0,0.0,1.36,5.25,7.5,2019-2020,72.0,72.0,72.0,71.0,29.0,Balanced,66.0,67.0,66.0,65.0,25.0,Balanced
B1,2019-11-03,17:00,Gent,Standard,3,1,H,0.0,1.0,A,11.0,14.0,3.0,4.0,13.0,22.0,5.0,4.0,3.0,5.0,1.0,1.0,1.75,4.0,4.0,2019-2020,74.0,75.0,74.0,71.0,27.0,Balanced,,,,,,
B1,2019-11-03,19:00,Mechelen,Charleroi,2,2,D,2.0,2.0,D,11.0,9.0,5.0,7.0,17.0,19.0,8.0,4.0,2.0,0.0,0.0,0.0,2.3,3.6,2.8,2019-2020,69.0,70.0,69.0,68.0,26.0,Balanced,70.0,71.0,70.0,69.0,27.0,Fast Build-Up
B1,2019-11-08,19:30,Waregem,Anderlecht,1,2,A,0.0,1.0,A,11.0,6.0,6.0,5.0,9.0,14.0,5.0,2.0,2.0,1.0,0.0,0.0,3.0,3.75,2.2,2019-2020,68.0,69.0,68.0,67.0,28.0,Balanced,72.0,72.0,72.0,71.0,29.0,Balanced
B1,2019-11-09,17:00,Charleroi,Eupen,1,0,H,0.0,0.0,D,13.0,8.0,7.0,3.0,8.0,9.0,6.0,9.0,0.0,1.0,0.0,0.0,1.75,3.75,4.33,2019-2020,70.0,71.0,70.0,69.0,27.0,Fast Build-Up,65.0,65.0,65.0,64.0,26.0,Balanced
B1,2019-11-09,19:00,Cercle Brugge,St Truiden,2,1,H,1.0,0.0,H,16.0,12.0,8.0,4.0,14.0,7.0,10.0,7.0,1.0,2.0,0.0,0.0,2.37,3.6,2.75,2019-2020,66.0,67.0,66.0,65.0,25.0,Balanced,67.0,67.0,67.0,66.0,26.0,Fast Build-Up
B1,2019-11-09,19:00,Kortrijk,Waasland-Beveren,1,3,A,0.0,2.0,A,9.0,7.0,4.0,6.0,19.0,14.0,5.0,5.0,1.0,4.0,0.0,0.0,1.6,4.33,4.75,2019-2020,,,,,,,65.0,66.0,65.0,64.0,24.0,Long Ball
B1,2019-11-09,19:30,Oostende,Mouscron,2,2,D,1.0,0.0,H,7.0,14.0,5.0,7.0,10.0,15.0,3.0,7.0,1.0,1.0,0.0,0.0,2.6,3.6,2.5,2019-2020,67.0,68.0,67.0,66.0,27.0,Long Ball,64.0,65.0,64.0,63.0,25.0,Long Ball
B1,2019-11-10,13:30,Antwerp,Club Brugge,2,1,H,0.0,1.0,A,9.0,7.0,3.0,4.0,16.0,19.0,4.0,9.0,6.0,3.0,0.0,0.0,3.5,3.6,2.0,2019-2020,71.0,72.0,71.0,70.0,28.0,Long Ball,75.0,74.0,76.0,72.0,28.0,Balanced
B1,2019-11-10,17:00,Genk,Gent,0,2,A,0.0,1.0,A,10.0,8.0,7.0,7.0,19.0,11.0,6.0,2.0,3.0,0.0,0.0,0.0,2.37,3.6,2.7,2019-2020,72.0,72.0,72.0,70.0,25.0,Balanced,74.0,75.0,74.0,71.0,27.0,Balanced
B1,2019-11-10,19:00,Standard,Mechelen,1,2,A,0.0,1.0,A,12.0,6.0,3.0,3.0,14.0,15.0,8.0,2.0,1.0,2.0,0.0,0.0,1.57,4.0,5.5,2019-2020,,,,,,,69.0,70.0,69.0,68.0,26.0,Balanced
B1,2019-11-21,19:30,Antwerp,Gent,3,2,H,2.0,1.0,H,10.0,12.0,6.0,5.0,20.0,11.0,4.0,4.0,4.0,5.0,0.0,0.0,2.8,3.4,2.4,2019-2020,71.0,72.0,71.0,70.0,28.0,Long Ball,74.0,75.0,74.0,71.0,27.0,Balanced
B1,2019-11-22,19:30,Club Brugge,Oostende,2,0,H,1.0,0.0,H,17.0,4.0,8.0,2.0,7.0,6.0,9.0,2.0,1.0,0.0,0.0,1.0,1.16,7.5,13.0,2019-2020,75.0,74.0,76.0,72.0,28.0,Balanced,67.0,68.0,67.0,66.0,27.0,Long Ball
B1,2019-11-23,17:00,Eupen,Standard,1,2,A,0.0,1.0,A,5.0,15.0,2.0,4.0,19.0,12.0,3.0,2.0,3.0,0.0,0.0,0.0,4.5,3.6,1.8,2019-2020,65.0,65.0,65.0,64.0,26.0,Balanced,,,,,,
B1,2019-11-23,19:00,Mechelen,Waregem,0,2,A,0.0,1.0,A,10.0,15.0,4.0,6.0,12.0,17.0,1.0,6.0,2.0,3.0,0.0,0.0,1.8,3.75,4.2,2019-2020,69.0,70.0,69.0,68.0,26.0,Balanced,68.0,69.0,68.0,67.0,28.0,Balanced
B1,2019-11-23,19:00,Waasland-Beveren,Cercle Brugge,1,1,D,1.0,0.0,H,6.0,8.0,3.0,7.0,14.0,20.0,2.0,3.0,2.0,3.0,0.0,0.0,2.25,3.4,3.1,2019-2020,65.0,66.0,65.0,64.0,24.0,Long Ball,66.0,67.0,66.0,65.0,25.0,Balanced
B1,2019-11-23,19:30,Mouscron,Genk,2,2,D,1.0,1.0,D,3.0,6.0,2.0,3.0,14.0,10.0,6.0,7.0,1.0,0.0,0.0,0.0,3.6,3.5,2.0,2019-2020,64.0,65.0,64.0,63.0,25.0,Long Ball,72.0,72.0,72.0,70.0,25.0,Balanced
B1,2019-11-24,13:30,Gent,Antwerp,1,1,D,1.0,0.0,H,9.0,10.0,3.0,4.0,15.0,18.0,5.0,2.0,1.0,6.0,0.0,0.0,1.95,3.5,3.75,2019-2020,74.0,75.0,74.0,71.0,27.0,Balanced,71.0,72.0,71.0,70.0,28.0,Long Ball
B1,2019-11-24,17:00,Anderlecht,Kortrijk,0,0,D,0.0,0.0,D,19.0,3.0,7.0,3.0,8.0,19.0,9.0,2.0,1.0,3.0,0.0,0.0,1.53,4.2,5.75,2019-2020,72.0,72.0,72.0,71.0,29.0,Balanced,,,,,,
B1,2019-11-24,19:00,St Truiden,Charleroi,1,3,A,0.0,0.0,D,7.0,17.0,2.0,7.0,11.0,21.0,6.0,10.0,2.0,0.0,0.0,0.0,2.7,3.4,2.5,2019-2020,67.0,67.0,67.0,66.0,26.0,Fast Build-Up,70.0,71.0,70.0,69.0,27.0,Fast Build-Up
B1,2019-11-29,19:30,Antwerp,Mechelen,1,0,H,0.0,0.0,D,14.0,5.0,7.0,3.0,13.0,15.0,6.0,3.0,1.0,1.0,0.0,0.0,1.53,4.33,5.5,2019-2020,71.0,72.0,71.0,70.0,28.0,Long Ball,69.0,70.0,69.0,68.0,26.0,Balanced
B1,2019-11-30,17:00,Club Brugge,Mouscron,1,0,H,1.0,0.0,H,9.0,6.0,4.0,1.0,8.0,11.0,9.0,1.0,0.0,2.0,0.0,0.0,1.12,8.0,19.0,2019-2020,75.0,74.0,76.0,72.0,28.0,Balanced,64.0,65.0,64.0,63.0,25.0,Long Ball
B1,2019-11-30,19:00,Charleroi,Waasland-Beveren,2,0,H,2.0,0.0,H,11.0,7.0,6.0,0.0,18.0,9.0,6.0,2.0,1.0,2.0,0.0,0.0,1.4,4.5,8.0,2019-2020,70.0,71.0,70.0,69.0,27.0,Fast Build-Up,65.0,66.0,65.0,64.0,24.0,Long Ball
B1,2019-11-30,19:00,Waregem,Eupen,1,0,H,1.0,0.0,H,10.0,7.0,6.0,2.0,11.0,22.0,4.0,4.0,2.0,2.0,0.0,0.0,2.0,3.5,3.6,2019-2020,68.0,69.0,68.0,67.0,28.0,Balanced,65.0,65.0,65.0,64.0,26.0,Balanced
B1,2019-11-30,19:30,Genk,St Truiden,1,2,A,1.0,2.0,A,20.0,6.0,8.0,3.0,7.0,14.0,12.0,1.0,1.0,1.0,0.0,0.0,1.33,4.75,9.0,2019-2020,72.0,72.0,72.0,70.0,25.0,Balanced,67.0,67.0,67.0,66.0,26.0,Fast Build-Up
B1,2019-12-01,13:30,Oostende,Anderlecht,3,2,H,2.0,0.0,H,10.0,7.0,5.0,5.0,12.0,9.0,4.0,8.0,2.0,2.0,0.0,0.0,4.0,3.5,1.9,2019-2020,67.0,68.0,67.0,66.0,27.0,Long Ball,72.0,72.0,72.0,71.0,29.0,Balanced
B1,2019-12-01,17:00,Standard,Cercle Brugge,2,1,H,1.0,0.0,H,14.0,15.0,11.0,8.0,13.0,17.0,3.0,4.0,1.0,4.0,0.0,0.0,1.33,5.0,9.0,2019-2020,,,,,,,66.0,67.0,66.0,65.0,25.0,Balanced
B1,2019-12-01,19:00,Kortrijk,Gent,0,2,A,0.0,1.0,A,7.0,11.0,4.0,6.0,16.0,15.0,6.0,5.0,3.0,3.0,0.0,0.0,3.8,3.8,1.85,2019-2020,,,,,,,74.0,75.0,74.0,71.0,27.0,Balanced
B1,2019-12-06,19:30,Waasland-Beveren,Antwerp,0,4,A,0.0,1.0,A,4.0,9.0,0.0,6.0,22.0,13.0,6.0,2.0,1.0,1.0,0.0,0.0,6.0,4.0,1.53,2019-2020,65.0,66.0,65.0,64.0,24.0,Long Ball,71.0,72.0,71.0,70.0,28.0,Long Ball
B1,2019-12-07,17:00,Mechelen,Kortrijk,1,1,D,0.0,0.0,D,9.0,6.0,4.0,4.0,13.0,19.0,7.0,5.0,0.0,3.0,0.0,0.0,1.9,3.75,3.75,2019-2020,69.0,70.0,69.0,68.0,26.0,Balanced,,,,,,
B1,2019-12-07,19:00,Cercle Brugge,Genk,1,2,A,0.0,1.0,A,16.0,10.0,9.0,5.0,13.0,13.0,3.0,3.0,1.0,3.0,0.0,0.0,5.0,4.0,1.61,2019-2020,66.0,67.0,66.0,65.0,25.0,Balanced,72.0,72.0,72.0,70.0,25.0,Balanced
B1,2019-12-07,19:00,Gent,Waregem,2,0,H,2.0,0.0,H,12.0,10.0,6.0,4.0,14.0,16.0,5.0,5.0,2.0,1.0,0.0,0.0,1.33,5.0,9.0,2019-2020,74.0,75.0,74.0,71.0,27.0,Balanced,68.0,69.0,68.0,67.0,28.0,Balanced
B1,2019-12-07,19:30,St Truiden,Club Brugge,1,2,A,1.0,1.0,D,7.0,8.0,2.0,3.0,15.0,20.0,2.0,6.0,3.0,4.0,0.0,0.0,9.5,4.75,1.33,2019-2020,67.0,67.0,67.0,66.0,26.0,Fast Build-Up,75.0,74.0,76.0,72.0,28.0,Balanced
B1,2019-12-08,13:30,Mouscron,Standard,2,2,D,1.0,1.0,D,11.0,11.0,5.0,5.0,15.0,10.0,7.0,5.0,2.0,0.0,0.0,2.0,4.5,3.75,1.75,2019-2020,64.0,65.0,64.0,63.0,25.0,Long Ball,,,,,,
B1,2019-12-08,17:00,Anderlecht,Charleroi,0,0,D,0.0,0.0,D,9.0,8.0,3.0,3.0,11.0,20.0,8.0,5.0,0.0,3.0,0.0,0.0,1.85,3.6,4.0,2019-2020,72.0,72.0,72.0,71.0,29.0,Balanced,70.0,71.0,70.0,69.0,27.0,Fast Build-Up
B1,2019-12-08,19:00,Eupen,Oostende,1,0,H,0.0,0.0,D,10.0,11.0,2.0,5.0,15.0,10.0,6.0,8.0,0.0,1.0,0.0,0.0,2.0,3.6,3.4,2019-2020,65.0,65.0,65.0,64.0,26.0,Balanced,67.0,68.0,67.0,66.0,27.0,Long Ball
B1,2019-12-13,19:30,Kortrijk,Mouscron,1,2,A,1.0,0.0,H,12.0,7.0,7.0,3.0,16.0,18.0,8.0,3.0,1.0,2.0,0.0,0.0,1.9,3.8,3.8,2019-2020,,,,,,,64.0,65.0,64.0,63.0,25.0,Long Ball
B1,2019-12-14,17:00,Antwerp,Eupen,1,0,H,0.0,0.0,D,7.0,3.0,4.0,1.0,18.0,19.0,5.0,1.0,2.0,6.0,0.0,1.0,1.33,5.0,9.0,2019-2020,71.0,72.0,71.0,70.0,28.0,Long Ball,65.0,65.0,65.0,64.0,26.0,Balanced
B1,2019-12-14,19:00,Charleroi,Cercle Brugge,3,0,H,1.0,0.0,H,8.0,7.0,7.0,1.0,12.0,18.0,4.0,3.0,1.0,1.0,0.0,0.0,1.44,4.5,6.5,2019-2020,70.0,71.0,70.0,69.0,27.0,Fast Build-Up,66.0,67.0,66.0,65.0,25.0,Balanced
B1,2019-12-14,19:00,Waregem,St Truiden,5,1,H,2.0,1.0,H,21.0,3.0,13.0,2.0,12.0,12.0,7.0,3.0,2.0,1.0,0.0,0.0,1.75,3.8,4.33,2019-2020,68.0,69.0,68.0,67.0,28.0,Balanced,67.0,67.0,67.0,66.0,26.0,Fast Build-Up
B1,2019-12-14,19:30,Genk,Waasland-Beveren,4,1,H,3.0,0.0,H,8.0,5.0,5.0,4.0,12.0,21.0,6.0,1.0,1.0,2.0,0.0,0.0,1.22,6.5,11.0,2019-2020,72.0,72.0,72.0,70.0,25.0,Balanced,65.0,66.0,65.0,64.0,24.0,Long Ball
B1,2019-12-15,13:30,Standard,Anderlecht,1,1,D,1.0,0.0,H,15.0,4.0,7.0,1.0,17.0,14.0,9.0,2.0,2.0,3.0,0.0,1.0,1.9,3.6,3.8,2019-2020,,,,,,,72.0,72.0,72.0,71.0,29.0,Balanced
B1,2019-12-15,17:00,Club Brugge,Mechelen,3,0,H,2.0,0.0,H,10.0,3.0,3.0,0.0,9.0,10.0,2.0,5.0,1.0,3.0,0.0,0.0,1.22,6.0,13.0,2019-2020,75.0,74.0,76.0,72.0,28.0,Balanced,69.0,70.0,69.0,68.0,26.0,Balanced
B1,2019-12-15,19:00,Oostende,Gent,2,1,H,1.0,1.0,D,6.0,8.0,5.0,5.0,13.0,18.0,6.0,5.0,4.0,0.0,0.0,0.0,5.75,4.5,1.5,2019-2020,67.0,68.0,67.0,66.0,27.0,Long Ball,74.0,75.0,74.0,71.0,27.0,Balanced
B1,2019-12-20,19:30,Mechelen,Oostende,1,0,H,0.0,0.0,D,7.0,5.0,4.0,3.0,19.0,15.0,5.0,6.0,3.0,1.0,0.0,0.0,1.7,3.8,4.75,2019-2020,69.0,70.0,69.0,68.0,26.0,Balanced,67.0,68.0,67.0,66.0,27.0,Long Ball
B1,2019-12-21,17:00,Mouscron,Charleroi,1,1,D,1.0,0.0,H,3.0,4.0,2.0,4.0,16.0,15.0,4.0,7.0,5.0,2.0,0.0,0.0,3.4,3.4,2.1,2019-2020,64.0,65.0,64.0,63.0,25.0,Long Ball,70.0,71.0,70.0,69.0,27.0,Fast Build-Up
B1,2019-12-21,19:00,Cercle Brugge,Waregem,2,0,H,1.0,0.0,H,12.0,5.0,8.0,2.0,16.0,17.0,6.0,6.0,1.0,2.0,0.0,0.0,3.0,3.5,2.25,2019-2020,66.0,67.0,66.0,65.0,25.0,Balanced,68.0,69.0,68.0,67.0,28.0,Balanced
B1,2019-12-21,19:00,Eupen,Kortrijk,1,2,A,1.0,1.0,D,8.0,9.0,1.0,5.0,16.0,16.0,2.0,2.0,1.0,2.0,0.0,0.0,2.25,3.25,3.25,2019-2020,65.0,65.0,65.0,64.0,26.0,Balanced,,,,,,
B1,2019-12-21,19:30,Waasland-Beveren,Standard,2,1,H,0.0,1.0,A,10.0,7.0,7.0,3.0,22.0,17.0,3.0,0.0,5.0,2.0,0.0,1.0,6.5,4.5,1.45,2019-2020,65.0,66.0,65.0,64.0,24.0,Long Ball,,,,,,
B1,2019-12-22,13:30,Gent,Club Brugge,1,1,D,0.0,0.0,D,14.0,6.0,7.0,2.0,16.0,10.0,3.0,3.0,4.0,1.0,0.0,0.0,2.8,3.4,2.4,2019-2020,74.0,75.0,74.0,71.0,27.0,Balanced,75.0,74.0,76.0,72.0,28.0,Balanced
B1,2019-12-22,17:00,St Truiden,Antwerp,1,1,D,0.0,0.0,D,10.0,14.0,5.0,6.0,7.0,16.0,7.0,5.0,1.0,2.0,0.0,0.0,4.75,3.6,1.72,2019-2020,67.0,67.0,67.0,66.0,26.0,Fast Build-Up,71.0,72.0,71.0,70.0,28.0,Long Ball
B1,2019-12-22,19:00,Anderlecht,Genk,2,0,H,0.0,0.0,D,10.0,8.0,6.0,4.0,13.0,10.0,6.0,5.0,0.0,0.0,0.0,0.0,2.5,3.4,2.7,2019-2020,72.0,72.0,72.0,71.0,29.0,Balanced,72.0,72.0,72.0,70.0,25.0,Balanced
B1,2019-12-26,13:30,Genk,Eupen,2,1,H,1.0,0.0,H,15.0,11.0,5.0,5.0,8.0,16.0,9.0,2.0,1.0,3.0,0.0,0.0,1.44,5.0,6.5,2019-2020,72.0,72.0,72.0,70.0,25.0,Balanced,65.0,65.0,65.0,64.0,26.0,Balanced
B1,2019-12-26,13:30,Kortrijk,Cercle Brugge,1,0,H,0.0,0.0,D,7.0,2.0,4.0,0.0,17.0,23.0,3.0,3.0,2.0,5.0,0.0,0.0,1.72,4.0,4.33,2019-2020,,,,,,,66.0,67.0,66.0,65.0,25.0,Balanced
B1,2019-12-26,13:30,Mouscron,Mechelen,1,2,A,0.0,2.0,A,7.0,8.0,2.0,3.0,16.0,6.0,6.0,1.0,1.0,2.0,0.0,0.0,2.62,3.3,2.62,2019-2020,64.0,65.0,64.0,63.0,25.0,Long Ball,69.0,70.0,69.0,68.0,26.0,Balanced
B1,2019-12-26,13:30,Waasland-Beveren,St Truiden,1,0,H,1.0,0.0,H,11.0,8.0,8.0,3.0,10.0,6.0,2.0,3.0,1.0,0.0,0.0,0.0,2.37,3.6,2.75,2019-2020,65.0,66.0,65.0,64.0,24.0,Long Ball,67.0,67.0,67.0,66.0,26.0,Fast Build-Up
B1,2019-12-26,17:00,Club Brugge,Waregem,4,0,H,1.0,0.0,H,8.0,3.0,5.0,1.0,11.0,9.0,1.0,3.0,1.0,2.0,0.0,0.0,1.22,7.0,10.0,2019-2020,75.0,74.0,76.0,72.0,28.0,Balanced,68.0,69.0,68.0,67.0,28.0,Balanced
B1,2019-12-26,19:30,Standard,Gent,0,1,A,0.0,0.0,D,11.0,7.0,4.0,2.0,7.0,16.0,2.0,3.0,0.0,3.0,0.0,0.0,2.3,3.6,2.75,2019-2020,,,,,,,74.0,75.0,74.0,71.0,27.0,Balanced
B1,2019-12-27,17:00,Charleroi,Oostende,5,0,H,1.0,0.0,H,19.0,5.0,10.0,4.0,16.0,10.0,9.0,1.0,0.0,1.0,0.0,0.0,1.53,4.0,6.0,2019-2020,70.0,71.0,70.0,69.0,27.0,Fast Build-Up,67.0,68.0,67.0,66.0,27.0,Long Ball
B1,2019-12-27,19:30,Antwerp,Anderlecht,0,0,D,0.0,0.0,D,11.0,8.0,5.0,3.0,15.0,17.0,9.0,0.0,2.0,2.0,0.0,0.0,1.85,3.6,4.0,2019-2020,71.0,72.0,71.0,70.0,28.0,Long Ball,72.0,72.0,72.0,71.0,29.0,Balanced
B1,2020-01-17,19:30,Mechelen,Standard,2,3,A,0.0,1.0,A,9.0,13.0,6.0,6.0,10.0,13.0,6.0,10.0,0.0,4.0,0.0,0.0,2.8,3.4,2.4,2019-2020,69.0,70.0,69.0,68.0,26.0,Balanced,,,,,,
B1,2020-01-18,17:00,Eupen,Charleroi,1,1,D,1.0,1.0,D,6.0,8.0,3.0,5.0,18.0,18.0,3.0,7.0,1.0,2.0,0.0,0.0,3.3,3.3,2.2,2019-2020,65.0,65.0,65.0,64.0,26.0,Balanced,70.0,71.0,70.0,69.0,27.0,Fast Build-Up
B1,2020-01-18,19:00,Oostende,Waasland-Beveren,0,1,A,0.0,1.0,A,10.0,10.0,5.0,3.0,13.0,14.0,10.0,0.0,1.0,1.0,0.0,0.0,1.9,3.6,3.8,2019-2020,67.0,68.0,67.0,66.0,27.0,Long Ball,65.0,66.0,65.0,64.0,24.0,Long Ball
B1,2020-01-18,19:00,St Truiden,Kortrijk,2,0,H,0.0,0.0,D,11.0,6.0,8.0,2.0,12.0,12.0,5.0,5.0,0.0,2.0,0.0,0.0,2.7,3.5,2.5,2019-2020,67.0,67.0,67.0,66.0,26.0,Fast Build-Up,,,,,,
B1,2020-01-18,19:30,Gent,Mouscron,3,1,H,1.0,0.0,H,7.0,9.0,4.0,4.0,8.0,9.0,0.0,5.0,1.0,2.0,0.0,0.0,1.25,6.0,12.0,2019-2020,74.0,75.0,74.0,71.0,27.0,Balanced,64.0,65.0,64.0,63.0,25.0,Long Ball
B1,2020-01-19,13:30,Cercle Brugge,Antwerp,1,2,A,1.0,1.0,D,12.0,5.0,3.0,3.0,23.0,13.0,10.0,1.0,2.0,3.0,0.0,1.0,5.0,4.0,1.61,2019-2020,66.0,67.0,66.0,65.0,25.0,Balanced,71.0,72.0,71.0,70.0,28.0,Long Ball
B1,2020-01-19,17:00,Anderlecht,Club Brugge,1,2,A,1.0,1.0,D,8.0,13.0,3.0,7.0,12.0,21.0,3.0,3.0,0.0,3.0,0.0,0.0,4.2,4.0,1.75,2019-2020,72.0,72.0,72.0,71.0,29.0,Balanced,75.0,74.0,76.0,72.0,28.0,Balanced
