Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Hour,FTR_numeric,Year,Month,Day,HomeTeam_enc,AwayTeam_enc,DayOfWeek_Num,FTR_category,Result,Season,Team_Home,Overall Rating_Home,Attack_Home,Midfield_Home,Defence_Home,Num of Players_Home,Build-up Style_Home,Team_Away,Overall Rating_Away,Attack_Away,Midfield_Away,Defence_Away,Num of Players_Away,Build-up Style_Away,HomeTeam_Advantage,HomeTeam_Form,AwayTeam_Form
B1,2022-03-13,Standard,Seraing,0,1,A,9.0,12.0,3.0,5.0,13.0,13.0,3.0,4.0,3.0,1.0,0.0,0.0,1.75,3.75,4.33,20,2,2022,3,13,18,15,1,Away Win,Away Win,2021-2022,,69.65567176186646,70.34285714285714,69.84285714285714,68.46746031746032,26.95,Balanced,Seraing,66.0,68.0,65.0,65.0,28.0,Balanced,33.33333333333333,26.666666666666668,0.0
B1,2022-03-18,St. Gilloise,Oostende,1,1,D,18.0,7.0,7.0,4.0,16.0,13.0,9.0,1.0,1.0,5.0,0.0,0.0,1.28,5.0,10.0,19,0,2022,3,18,17,12,6,Draw,Draw,2021-2022,St. Gilloise,71.0,74.0,71.0,70.0,26.0,Long ball,Oostende,69.0,69.0,69.0,68.0,26.0,Long ball,53.333333333333336,66.66666666666666,26.666666666666668
B1,2022-03-19,Eupen,Mechelen,1,1,D,12.0,22.0,5.0,6.0,3.0,7.0,6.0,12.0,3.0,0.0,1.0,0.0,2.9,3.5,2.3,15,0,2022,3,19,6,10,7,Draw,Draw,2021-2022,Eupen,68.0,71.0,68.0,66.0,28.0,Balanced,Mechelen,69.0,69.0,70.0,69.0,27.0,Balanced,20.0,26.666666666666668,40.0
B1,2022-03-19,Charleroi,Cercle Brugge,5,0,H,12.0,9.0,11.0,4.0,18.0,4.0,2.0,3.0,2.0,0.0,0.0,1.0,2.5,3.5,2.7,17,1,2022,3,19,4,3,7,Home Win,Home Win,2021-2022,,69.65567176186646,70.34285714285714,69.84285714285714,68.46746031746032,26.95,Balanced,Cercle Brugge,68.0,68.0,70.0,67.0,28.0,Fast build up,40.0,33.33333333333333,53.333333333333336
B1,2022-03-19,Seraing,Oud-Heverlee Leuven,1,1,D,12.0,12.0,3.0,5.0,11.0,13.0,3.0,3.0,2.0,1.0,0.0,0.0,2.9,3.4,2.37,17,0,2022,3,19,15,13,7,Draw,Draw,2021-2022,Seraing,66.0,68.0,65.0,65.0,28.0,Balanced,Oud-Heverlee Leuven,69.0,70.0,70.0,68.0,27.0,Long ball,26.666666666666668,20.0,26.666666666666668
B1,2022-03-19,Antwerp,Waregem,1,0,H,19.0,5.0,7.0,2.0,6.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,1.4,4.75,6.0,19,1,2022,3,19,1,20,7,Home Win,Home Win,2021-2022,Antwerp,72.0,73.0,73.0,72.0,28.0,Balanced,Waregem,69.0,70.0,69.0,68.0,28.0,Balanced,46.666666666666664,40.0,40.0
B1,2022-03-20,Club Brugge,Genk,3,1,H,14.0,10.0,5.0,2.0,9.0,15.0,10.0,6.0,1.0,4.0,0.0,1.0,1.7,3.8,4.5,12,1,2022,3,20,5,7,1,Home Win,Home Win,2021-2022,Club Brugge,75.0,76.0,74.0,75.0,28.0,Balanced,Genk,72.0,75.0,73.0,72.0,25.0,Balanced,66.66666666666666,100.0,46.666666666666664
B1,2022-03-20,Kortrijk,Standard,0,1,A,12.0,10.0,1.0,3.0,16.0,19.0,2.0,6.0,0.0,3.0,0.0,0.0,2.5,3.25,2.87,15,2,2022,3,20,9,18,1,Away Win,Away Win,2021-2022,Kortrijk,68.0,67.0,68.0,69.0,28.0,Balanced,,69.64389067524115,70.3330689928628,69.83108643933386,68.45757335448057,26.94528152260111,Balanced,20.0,20.0,26.666666666666668
B1,2022-03-20,Gent,Anderlecht,1,0,H,5.0,19.0,2.0,7.0,2.0,6.0,4.0,5.0,0.0,2.0,0.0,0.0,2.3,3.4,3.0,17,1,2022,3,20,8,0,1,Home Win,Home Win,2021-2022,Gent,72.0,72.0,71.0,72.0,27.0,Slow Build up,,69.64389067524115,70.3330689928628,69.83108643933386,68.45757335448057,26.94528152260111,Balanced,53.333333333333336,100.0,86.66666666666667
B1,2022-03-20,St Truiden,Beerschot VA,3,2,H,18.0,10.0,4.0,5.0,10.0,8.0,7.0,6.0,1.0,2.0,0.0,0.0,1.53,4.0,6.0,20,1,2022,3,20,16,2,1,Home Win,Home Win,2021-2022,St Truiden,68.0,67.0,68.0,67.0,27.0,Fast build up,Beerschot VA,67.0,67.0,68.0,67.0,25.0,Balanced,66.66666666666666,73.33333333333333,0.0
B1,2022-04-01,Beerschot VA,Club Brugge,1,3,A,4.0,22.0,1.0,10.0,10.0,8.0,2.0,5.0,1.0,0.0,0.0,0.0,10.0,5.75,1.22,19,2,2022,4,1,2,5,6,Away Win,Away Win,2021-2022,Beerschot VA,67.0,67.0,68.0,67.0,25.0,Balanced,Club Brugge,75.0,76.0,74.0,75.0,28.0,Balanced,46.666666666666664,0.0,100.0
B1,2022-04-02,Waregem,St Truiden,0,2,A,9.0,15.0,0.0,7.0,12.0,13.0,1.0,4.0,4.0,2.0,0.0,1.0,2.87,3.3,2.5,15,2,2022,4,2,20,16,7,Away Win,Away Win,2021-2022,Waregem,69.0,70.0,69.0,68.0,28.0,Balanced,St Truiden,68.0,67.0,68.0,67.0,27.0,Fast build up,53.333333333333336,40.0,73.33333333333333
B1,2022-04-02,Mechelen,Kortrijk,3,2,H,15.0,15.0,7.0,5.0,7.0,11.0,11.0,6.0,0.0,2.0,0.0,0.0,1.66,4.0,4.33,17,1,2022,4,2,10,9,7,Home Win,Home Win,2021-2022,Mechelen,69.0,69.0,70.0,69.0,27.0,Balanced,Kortrijk,68.0,67.0,68.0,69.0,28.0,Balanced,53.333333333333336,46.666666666666664,20.0
B1,2022-04-02,Oostende,Seraing,2,2,D,13.0,7.0,2.0,4.0,9.0,6.0,6.0,4.0,2.0,1.0,0.0,0.0,2.2,3.6,3.1,17,0,2022,4,2,12,15,7,Draw,Draw,2021-2022,Oostende,69.0,69.0,69.0,68.0,26.0,Long ball,Seraing,66.0,68.0,65.0,65.0,28.0,Balanced,26.666666666666668,33.33333333333333,26.666666666666668
B1,2022-04-02,Oud-Heverlee Leuven,Antwerp,0,1,A,16.0,9.0,5.0,3.0,11.0,11.0,6.0,3.0,1.0,3.0,0.0,0.0,3.4,3.75,2.0,19,2,2022,4,2,13,1,7,Away Win,Away Win,2021-2022,Oud-Heverlee Leuven,69.0,70.0,70.0,68.0,27.0,Long ball,Antwerp,72.0,73.0,73.0,72.0,28.0,Balanced,66.66666666666666,13.333333333333334,40.0
B1,2022-04-03,Standard,St. Gilloise,1,3,A,5.0,13.0,1.0,5.0,18.0,12.0,4.0,7.0,4.0,2.0,0.0,0.0,4.33,4.0,1.66,12,2,2022,4,3,18,17,1,Away Win,Away Win,2021-2022,,69.65567176186646,70.34285714285714,69.84285714285714,68.46746031746032,26.95,Balanced,St. Gilloise,71.0,74.0,71.0,70.0,26.0,Long ball,26.666666666666668,46.666666666666664,73.33333333333333
B1,2022-04-03,Cercle Brugge,Gent,2,2,D,15.0,10.0,3.0,6.0,14.0,8.0,7.0,4.0,4.0,1.0,0.0,1.0,3.2,3.4,2.15,15,0,2022,4,3,3,8,1,Draw,Draw,2021-2022,Cercle Brugge,68.0,68.0,70.0,67.0,28.0,Fast build up,Gent,72.0,72.0,71.0,72.0,27.0,Slow Build up,66.66666666666666,53.333333333333336,100.0
B1,2022-04-03,Anderlecht,Charleroi,4,0,H,20.0,1.0,11.0,0.0,8.0,14.0,5.0,2.0,1.0,2.0,0.0,0.0,1.5,4.75,5.75,17,1,2022,4,3,0,4,1,Home Win,Home Win,2021-2022,,69.65567176186646,70.34285714285714,69.84285714285714,68.46746031746032,26.95,Balanced,,69.64389067524115,70.3330689928628,69.83108643933386,68.45757335448057,26.94528152260111,Balanced,80.0,66.66666666666666,53.333333333333336
B1,2022-04-03,Genk,Eupen,5,0,H,14.0,5.0,9.0,2.0,11.0,10.0,4.0,2.0,2.0,1.0,0.0,0.0,1.4,4.75,7.0,20,1,2022,4,3,7,6,1,Home Win,Home Win,2021-2022,Genk,72.0,75.0,73.0,72.0,25.0,Balanced,Eupen,68.0,71.0,68.0,66.0,28.0,Balanced,80.0,26.666666666666668,33.33333333333333
B1,2022-04-09,Eupen,Oostende,0,2,A,9.0,16.0,1.0,8.0,14.0,9.0,5.0,3.0,4.0,3.0,0.0,1.0,2.45,3.4,2.55,17,2,2022,4,9,6,12,7,Away Win,Away Win,2021-2022,Eupen,68.0,71.0,68.0,66.0,28.0,Balanced,Oostende,69.0,69.0,69.0,68.0,26.0,Long ball,26.666666666666668,33.33333333333333,20.0
B1,2022-04-09,Antwerp,Cercle Brugge,1,1,D,24.0,5.0,7.0,1.0,6.0,11.0,9.0,2.0,0.0,1.0,0.0,0.0,1.95,3.3,3.6,19,0,2022,4,9,1,3,7,Draw,Draw,2021-2022,Antwerp,72.0,73.0,73.0,72.0,28.0,Balanced,Cercle Brugge,68.0,68.0,70.0,67.0,28.0,Fast build up,46.666666666666664,60.0,40.0
B1,2022-04-10,Charleroi,Waregem,3,0,H,15.0,9.0,7.0,3.0,9.0,11.0,7.0,3.0,0.0,2.0,0.0,0.0,1.45,4.0,6.0,17,1,2022,4,10,4,20,1,Home Win,Home Win,2021-2022,,69.65567176186646,70.34285714285714,69.84285714285714,68.46746031746032,26.95,Balanced,Waregem,69.0,70.0,69.0,68.0,28.0,Balanced,53.333333333333336,53.333333333333336,40.0
B1,2022-04-10,Club Brugge,Mechelen,2,0,H,22.0,8.0,8.0,0.0,8.0,6.0,7.0,4.0,2.0,1.0,0.0,0.0,1.3,5.0,8.0,17,1,2022,4,10,5,10,1,Home Win,Home Win,2021-2022,Club Brugge,75.0,76.0,74.0,75.0,28.0,Balanced,Mechelen,69.0,69.0,70.0,69.0,27.0,Balanced,66.66666666666666,100.0,46.666666666666664
B1,2022-04-10,Gent,Oud-Heverlee Leuven,5,0,H,26.0,7.0,12.0,3.0,7.0,13.0,6.0,3.0,0.0,4.0,0.0,0.0,1.22,6.0,9.5,17,1,2022,4,10,8,13,1,Home Win,Home Win,2021-2022,Gent,72.0,72.0,71.0,72.0,27.0,Slow Build up,Oud-Heverlee Leuven,69.0,70.0,70.0,68.0,27.0,Long ball,66.66666666666666,86.66666666666667,13.333333333333334
B1,2022-04-10,Kortrijk,Anderlecht,2,3,A,15.0,15.0,5.0,9.0,10.0,6.0,7.0,3.0,1.0,1.0,0.0,0.0,7.0,4.75,1.33,17,2,2022,4,10,9,0,1,Away Win,Away Win,2021-2022,Kortrijk,68.0,67.0,68.0,69.0,28.0,Balanced,,69.64389067524115,70.3330689928628,69.83108643933386,68.45757335448057,26.94528152260111,Balanced,20.0,0.0,66.66666666666666
B1,2022-04-10,Seraing,Genk,0,2,A,4.0,13.0,2.0,6.0,3.0,13.0,4.0,7.0,0.0,2.0,1.0,0.0,5.75,4.2,1.5,17,2,2022,4,10,15,7,1,Away Win,Away Win,2021-2022,Seraing,66.0,68.0,65.0,65.0,28.0,Balanced,Genk,72.0,75.0,73.0,72.0,25.0,Balanced,33.33333333333333,33.33333333333333,46.666666666666664
B1,2022-04-10,St. Gilloise,Beerschot VA,5,0,H,,,,,,,,,,,,,1.14,7.5,12.0,17,1,2022,4,10,17,2,1,Home Win,Home Win,2021-2022,St. Gilloise,71.0,74.0,71.0,70.0,26.0,Long ball,Beerschot VA,67.0,67.0,68.0,67.0,25.0,Balanced,53.333333333333336,73.33333333333333,0.0
B1,2022-04-10,St Truiden,Standard,3,0,H,15.0,11.0,5.0,2.0,12.0,15.0,5.0,2.0,2.0,3.0,0.0,0.0,1.83,3.4,4.0,17,1,2022,4,10,16,18,1,Home Win,Home Win,2021-2022,St Truiden,68.0,67.0,68.0,67.0,27.0,Fast build up,,69.64389067524115,70.3330689928628,69.83108643933386,68.45757335448057,26.94528152260111,Balanced,66.66666666666666,73.33333333333333,46.666666666666664
B1,2022-07-22,Standard,Gent,2,2,D,7.0,25.0,3.0,9.0,14.0,13.0,2.0,12.0,5.0,2.0,1.0,0.0,4.2,3.6,1.85,19,0,2022,7,22,18,8,6,Draw,Draw,2022-2023,,69.65567176186646,70.34285714285714,69.84285714285714,68.46746031746032,26.95,Balanced,Gent,69.64389067524115,71.0,71.0,73.0,27.0,Slow Build up,26.666666666666668,26.666666666666668,86.66666666666667
B1,2022-07-23,Charleroi,Eupen,3,1,H,12.0,8.0,5.0,7.0,10.0,12.0,2.0,1.0,2.0,1.0,0.0,0.0,1.61,3.6,4.75,15,1,2022,7,23,4,6,7,Home Win,Home Win,2022-2023,Charleroi,69.0,70.0,70.0,68.0,27.0,Fast build up,Eupen,67.0,70.0,68.0,64.0,28.0,Balanced,66.66666666666666,53.333333333333336,26.666666666666668
B1,2022-07-23,Kortrijk,Oud-Heverlee Leuven,0,2,A,15.0,19.0,2.0,6.0,14.0,13.0,6.0,4.0,3.0,0.0,0.0,0.0,2.37,3.2,2.87,17,2,2022,7,23,9,13,7,Away Win,Away Win,2022-2023,Kortrijk,68.0,66.0,68.0,65.0,28.0,Balanced,Oud-Heverlee Leuven,69.0,74.0,70.0,68.0,23.0,Long ball,20.0,0.0,6.666666666666667
B1,2022-07-23,Waregem,Seraing,2,0,H,18.0,2.0,8.0,0.0,14.0,17.0,7.0,0.0,1.0,1.0,0.0,0.0,2.15,3.5,2.9,17,1,2022,7,23,20,15,7,Home Win,Home Win,2022-2023,Waregem,68.0,70.0,68.0,66.0,28.0,Balanced,Seraing,65.0,66.0,65.0,64.0,28.0,Long ball,46.666666666666664,20.0,33.33333333333333
B1,2022-07-23,St Truiden,St. Gilloise,1,1,D,11.0,14.0,3.0,3.0,9.0,11.0,0.0,5.0,1.0,4.0,0.0,0.0,4.33,3.2,1.85,19,0,2022,7,23,16,17,7,Draw,Draw,2022-2023,St Truiden,68.0,68.0,68.0,66.0,24.0,Fast build up,St. Gilloise,72.0,71.0,73.0,71.0,25.0,Long ball,66.66666666666666,86.66666666666667,86.66666666666667
B1,2022-07-24,Club Brugge,Genk,3,2,H,15.0,16.0,5.0,10.0,7.0,17.0,4.0,3.0,1.0,2.0,0.0,0.0,1.72,3.75,4.2,12,1,2022,7,24,5,7,1,Home Win,Home Win,2022-2023,Club Brugge,75.0,74.0,76.0,72.0,28.0,Balanced,Genk,73.0,72.0,74.0,72.0,28.0,Balanced,80.0,100.0,46.666666666666664
B1,2022-07-24,Mechelen,Antwerp,0,2,A,13.0,9.0,2.0,3.0,10.0,9.0,6.0,2.0,1.0,1.0,0.0,0.0,2.55,3.25,2.5,15,2,2022,7,24,10,1,1,Away Win,Away Win,2022-2023,Mechelen,69.0,70.0,71.0,67.0,28.0,Balanced,Antwerp,73.0,76.0,72.0,73.0,27.0,Balanced,73.33333333333333,40.0,66.66666666666666
B1,2022-07-24,Anderlecht,Oostende,2,0,H,13.0,8.0,3.0,1.0,9.0,8.0,7.0,5.0,0.0,4.0,0.0,1.0,1.25,5.5,9.0,17,1,2022,7,24,0,12,1,Home Win,Home Win,2022-2023,Anderlecht,72.0,72.0,72.0,71.0,28.0,Balanced,Oostende,68.0,68.0,68.0,66.0,28.0,Long ball,100.0,80.0,33.33333333333333
B1,2022-07-24,Westerlo,Cercle Brugge,2,0,H,18.0,4.0,8.0,0.0,12.0,20.0,3.0,4.0,1.0,5.0,0.0,1.0,2.5,3.2,2.7,20,1,2022,7,24,21,3,1,Home Win,Home Win,2022-2023,,69.65567176186646,70.34285714285714,69.84285714285714,68.46746031746032,26.95,Balanced,Cercle Brugge,69.0,70.0,69.0,66.0,25.0,Fast build up,,,40.0
B1,2022-07-29,St. Gilloise,Charleroi,1,0,H,16.0,5.0,6.0,4.0,11.0,5.0,8.0,4.0,2.0,1.0,0.0,0.0,1.65,4.0,5.0,19,1,2022,7,29,17,4,6,Home Win,Home Win,2022-2023,St. Gilloise,72.0,71.0,73.0,71.0,25.0,Long ball,Charleroi,69.0,70.0,70.0,68.0,27.0,Fast build up,53.333333333333336,73.33333333333333,66.66666666666666
B1,2022-07-30,Cercle Brugge,Anderlecht,1,0,H,13.0,5.0,5.0,0.0,11.0,15.0,8.0,1.0,0.0,5.0,0.0,1.0,3.6,3.4,1.9,15,1,2022,7,30,3,0,7,Home Win,Home Win,2022-2023,Cercle Brugge,69.0,70.0,69.0,66.0,25.0,Fast build up,Anderlecht,72.0,72.0,72.0,71.0,28.0,Balanced,53.333333333333336,33.33333333333333,80.0
B1,2022-07-30,Oostende,Mechelen,2,1,H,9.0,19.0,7.0,7.0,5.0,14.0,6.0,9.0,0.0,2.0,1.0,0.0,2.62,3.4,2.4,17,1,2022,7,30,12,10,7,Home Win,Home Win,2022-2023,Oostende,68.0,68.0,68.0,66.0,28.0,Long ball,Mechelen,69.0,70.0,71.0,67.0,28.0,Balanced,33.33333333333333,33.33333333333333,33.33333333333333
B1,2022-07-30,Oud-Heverlee Leuven,Westerlo,2,0,H,11.0,14.0,5.0,0.0,11.0,15.0,5.0,6.0,2.0,3.0,0.0,1.0,2.5,3.4,2.62,17,1,2022,7,30,13,21,7,Home Win,Home Win,2022-2023,Oud-Heverlee Leuven,69.0,74.0,70.0,68.0,23.0,Long ball,,69.64389067524115,70.3330689928628,69.83108643933386,68.45757335448057,26.94528152260111,Balanced,46.666666666666664,26.666666666666668,100.0
B1,2022-07-30,Gent,St Truiden,1,1,D,13.0,11.0,4.0,7.0,14.0,12.0,3.0,6.0,2.0,2.0,0.0,0.0,1.5,4.2,5.5,19,0,2022,7,30,8,16,7,Draw,Draw,2022-2023,Gent,69.65567176186646,71.0,71.0,73.0,27.0,Slow Build up,St Truiden,68.0,68.0,68.0,66.0,24.0,Fast build up,80.0,73.33333333333333,86.66666666666667
B1,2022-07-31,Genk,Standard,3,1,H,16.0,10.0,5.0,2.0,15.0,11.0,7.0,4.0,3.0,4.0,0.0,0.0,1.5,4.2,5.25,12,1,2022,7,31,7,18,1,Home Win,Home Win,2022-2023,Genk,73.0,72.0,74.0,72.0,28.0,Balanced,,69.64389067524115,70.3330689928628,69.83108643933386,68.45757335448057,26.94528152260111,Balanced,80.0,40.0,26.666666666666668
B1,2022-07-31,Eupen,Club Brugge,2,1,H,13.0,13.0,6.0,5.0,18.0,13.0,5.0,7.0,4.0,2.0,1.0,0.0,5.25,4.75,1.5,15,1,2022,7,31,6,5,1,Home Win,Home Win,2022-2023,Eupen,67.0,70.0,68.0,64.0,28.0,Balanced,Club Brugge,75.0,74.0,76.0,72.0,28.0,Balanced,26.666666666666668,6.666666666666667,100.0
B1,2022-07-31,Seraing,Kortrijk,0,1,A,18.0,7.0,4.0,3.0,17.0,9.0,3.0,4.0,2.0,2.0,1.0,1.0,2.87,3.4,2.25,17,2,2022,7,31,15,9,1,Away Win,Away Win,2022-2023,Seraing,65.0,66.0,65.0,64.0,28.0,Long ball,Kortrijk,68.0,66.0,68.0,65.0,28.0,Balanced,13.333333333333334,33.33333333333333,0.0
B1,2022-07-31,Antwerp,Waregem,1,0,H,17.0,12.0,7.0,4.0,6.0,14.0,3.0,6.0,2.0,3.0,0.0,1.0,1.36,4.5,7.0,20,1,2022,7,31,1,20,1,Home Win,Home Win,2022-2023,Antwerp,73.0,76.0,72.0,73.0,27.0,Balanced,Waregem,68.0,70.0,68.0,66.0,28.0,Balanced,46.666666666666664,66.66666666666666,40.0
B1,2022-08-05,Club Brugge,Waregem,1,1,D,23.0,7.0,7.0,4.0,7.0,17.0,7.0,4.0,2.0,3.0,0.0,0.0,1.22,6.0,9.0,19,0,2022,8,5,5,20,6,Draw,Draw,2022-2023,Club Brugge,75.0,74.0,76.0,72.0,28.0,Balanced,Waregem,68.0,70.0,68.0,66.0,28.0,Balanced,100.0,80.0,20.0
B1,2022-08-06,Genk,Eupen,4,2,H,24.0,9.0,14.0,5.0,9.0,15.0,8.0,2.0,0.0,3.0,0.0,1.0,1.36,5.0,6.5,15,1,2022,8,6,7,6,7,Home Win,Home Win,2022-2023,Genk,73.0,72.0,74.0,72.0,28.0,Balanced,Eupen,67.0,70.0,68.0,64.0,28.0,Balanced,80.0,60.0,26.666666666666668
B1,2022-08-06,Charleroi,Oostende,1,3,A,15.0,9.0,3.0,6.0,11.0,7.0,9.0,5.0,2.0,1.0,0.0,0.0,1.6,3.8,5.0,17,2,2022,8,6,4,12,7,Away Win,Away Win,2022-2023,Charleroi,69.0,70.0,70.0,68.0,27.0,Fast build up,Oostende,68.0,68.0,68.0,66.0,28.0,Long ball,66.66666666666666,60.0,53.333333333333336
B1,2022-08-06,Kortrijk,St Truiden,0,0,D,10.0,18.0,4.0,2.0,12.0,16.0,4.0,6.0,0.0,1.0,0.0,0.0,3.0,3.2,2.3,17,0,2022,8,6,9,16,7,Draw,Draw,2022-2023,Kortrijk,68.0,66.0,68.0,65.0,28.0,Balanced,St Truiden,68.0,68.0,68.0,66.0,24.0,Fast build up,20.0,20.0,73.33333333333333
B1,2022-08-06,Mechelen,St. Gilloise,3,0,H,6.0,6.0,4.0,2.0,14.0,12.0,3.0,5.0,2.0,5.0,0.0,0.0,3.0,3.5,2.1,19,1,2022,8,6,10,17,7,Home Win,Home Win,2022-2023,Mechelen,69.0,70.0,71.0,67.0,28.0,Balanced,St. Gilloise,72.0,71.0,73.0,71.0,25.0,Long ball,53.333333333333336,26.666666666666668,73.33333333333333
B1,2022-08-07,Standard,Cercle Brugge,2,0,H,10.0,6.0,7.0,3.0,15.0,17.0,6.0,6.0,1.0,2.0,0.0,0.0,2.55,3.2,2.55,12,1,2022,8,7,18,3,1,Home Win,Home Win,2022-2023,,69.65567176186646,70.34285714285714,69.84285714285714,68.46746031746032,26.95,Balanced,Cercle Brugge,69.0,70.0,69.0,66.0,25.0,Fast build up,26.666666666666668,26.666666666666668,33.33333333333333
B1,2022-08-07,Gent,Westerlo,2,1,H,15.0,9.0,5.0,3.0,11.0,10.0,10.0,7.0,2.0,0.0,0.0,0.0,1.61,4.0,4.75,15,1,2022,8,7,8,21,1,Home Win,Home Win,2022-2023,Gent,69.65567176186646,71.0,71.0,73.0,27.0,Slow Build up,,69.64389067524115,70.3330689928628,69.83108643933386,68.45757335448057,26.94528152260111,Balanced,86.66666666666667,60.0,50.0
B1,2022-08-07,Anderlecht,Seraing,3,1,H,12.0,5.0,6.0,2.0,14.0,8.0,2.0,1.0,1.0,1.0,0.0,0.0,1.25,5.5,11.0,17,1,2022,8,7,0,15,1,Home Win,Home Win,2022-2023,Anderlecht,72.0,72.0,72.0,71.0,28.0,Balanced,Seraing,65.0,66.0,65.0,64.0,28.0,Long ball,100.0,60.0,13.333333333333334
B1,2022-08-07,Antwerp,Oud-Heverlee Leuven,4,2,H,17.0,8.0,4.0,4.0,7.0,11.0,8.0,7.0,2.0,1.0,0.0,0.0,1.61,4.0,4.75,20,1,2022,8,7,1,13,1,Home Win,Home Win,2022-2023,Antwerp,73.0,76.0,72.0,73.0,27.0,Balanced,Oud-Heverlee Leuven,69.0,74.0,70.0,68.0,23.0,Long ball,66.66666666666666,86.66666666666667,46.666666666666664
B1,2022-08-12,Oostende,Gent,1,3,A,8.0,13.0,2.0,7.0,9.0,7.0,2.0,6.0,3.0,1.0,0.0,0.0,4.75,3.75,1.7,19,2,2022,8,12,12,8,6,Away Win,Away Win,2022-2023,Oostende,68.0,68.0,68.0,66.0,28.0,Long ball,Gent,69.64389067524115,71.0,71.0,73.0,27.0,Slow Build up,53.333333333333336,66.66666666666666,60.0
B1,2022-08-13,Westerlo,Standard,4,2,H,14.0,12.0,5.0,6.0,3.0,11.0,4.0,6.0,2.0,6.0,0.0,1.0,2.05,3.4,3.5,15,1,2022,8,13,21,18,7,Home Win,Home Win,2022-2023,,69.65567176186646,70.34285714285714,69.84285714285714,68.46746031746032,26.95,Balanced,,69.64389067524115,70.3330689928628,69.83108643933386,68.45757335448057,26.94528152260111,Balanced,100.0,33.33333333333333,26.666666666666668
B1,2022-08-13,Cercle Brugge,Mechelen,0,0,D,12.0,10.0,2.0,4.0,9.0,13.0,8.0,8.0,1.0,3.0,0.0,0.0,2.1,3.6,3.3,17,0,2022,8,13,3,10,7,Draw,Draw,2022-2023,Cercle Brugge,69.0,70.0,69.0,66.0,25.0,Fast build up,Mechelen,69.0,70.0,71.0,67.0,28.0,Balanced,73.33333333333333,33.33333333333333,40.0
B1,2022-08-13,Seraing,Charleroi,0,1,A,11.0,13.0,3.0,5.0,8.0,13.0,4.0,6.0,2.0,2.0,0.0,0.0,4.33,3.5,1.8,17,2,2022,8,13,15,4,7,Away Win,Away Win,2022-2023,Seraing,65.0,66.0,65.0,64.0,28.0,Long ball,Charleroi,69.0,70.0,70.0,68.0,27.0,Fast build up,6.666666666666667,6.666666666666667,40.0
B1,2022-08-13,St. Gilloise,Kortrijk,2,1,H,17.0,6.0,9.0,2.0,22.0,11.0,5.0,1.0,0.0,3.0,0.0,0.0,1.4,4.75,7.0,19,1,2022,8,13,17,9,7,Home Win,Home Win,2022-2023,St. Gilloise,72.0,71.0,73.0,71.0,25.0,Long ball,Kortrijk,68.0,66.0,68.0,65.0,28.0,Balanced,53.333333333333336,66.66666666666666,26.666666666666668
B1,2022-08-14,St Truiden,Anderlecht,0,3,A,12.0,10.0,6.0,7.0,13.0,11.0,6.0,5.0,4.0,3.0,0.0,0.0,3.6,3.5,2.0,12,2,2022,8,14,16,0,1,Away Win,Away Win,2022-2023,St Truiden,68.0,68.0,68.0,66.0,24.0,Fast build up,Anderlecht,72.0,72.0,72.0,71.0,28.0,Balanced,73.33333333333333,60.0,80.0
B1,2022-08-14,Eupen,Antwerp,0,1,A,16.0,9.0,5.0,3.0,12.0,9.0,6.0,3.0,4.0,0.0,0.0,0.0,4.0,3.6,1.85,15,2,2022,8,14,6,1,1,Away Win,Away Win,2022-2023,Eupen,67.0,70.0,68.0,64.0,28.0,Balanced,Antwerp,73.0,76.0,72.0,73.0,27.0,Balanced,46.666666666666664,20.0,86.66666666666667
B1,2022-08-14,Oud-Heverlee Leuven,Club Brugge,0,3,A,13.0,12.0,2.0,6.0,6.0,12.0,7.0,5.0,3.0,2.0,0.0,0.0,5.25,3.75,1.65,17,2,2022,8,14,13,5,1,Away Win,Away Win,2022-2023,Oud-Heverlee Leuven,69.0,74.0,70.0,68.0,23.0,Long ball,Club Brugge,75.0,74.0,76.0,72.0,28.0,Balanced,46.666666666666664,40.0,66.66666666666666
B1,2022-08-14,Waregem,Genk,1,4,A,15.0,15.0,6.0,6.0,14.0,16.0,4.0,8.0,4.0,2.0,0.0,0.0,4.33,3.8,1.72,20,2,2022,8,14,20,7,1,Away Win,Away Win,2022-2023,Waregem,68.0,70.0,68.0,66.0,28.0,Balanced,Genk,73.0,72.0,74.0,72.0,28.0,Balanced,60.0,26.666666666666668,80.0
B1,2022-08-19,Eupen,Seraing,1,3,A,12.0,16.0,5.0,7.0,17.0,10.0,7.0,6.0,5.0,3.0,0.0,0.0,1.7,3.8,4.75,19,2,2022,8,19,6,15,6,Away Win,Away Win,2022-2023,Eupen,67.0,70.0,68.0,64.0,28.0,Balanced,Seraing,65.0,66.0,65.0,64.0,28.0,Long ball,46.666666666666664,20.0,0.0
B1,2022-08-20,Oostende,St Truiden,0,1,A,12.0,9.0,6.0,3.0,12.0,16.0,5.0,5.0,2.0,4.0,0.0,0.0,3.2,3.25,2.25,15,2,2022,8,20,12,16,7,Away Win,Away Win,2022-2023,Oostende,68.0,68.0,68.0,66.0,28.0,Long ball,St Truiden,68.0,68.0,68.0,66.0,24.0,Fast build up,33.33333333333333,60.0,40.0
