Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
B1,27/02/2022,15:00,Genk,Kortrijk,2,0,1,2.0,0.0,H,29.0,12.0,9.0,4.0,9.0,15.0,13.0,0.0,0.0,3.0,0.0,0.0,1.53,4.0,5.0
B1,27/02/2022,17:30,Standard,Gent,0,1,0,0.0,0.0,D,12.0,10.0,4.0,4.0,19.0,14.0,2.0,5.0,5.0,2.0,0.0,1.0,4.5,3.6,1.7
B1,27/02/2022,20:00,Waregem,Seraing,1,0,1,1.0,0.0,H,11.0,13.0,6.0,2.0,8.0,7.0,4.0,7.0,1.0,1.0,0.0,0.0,2.15,3.5,2.9
B1,02/03/2022,17:45,Standard,Beerschot VA,1,0,1,1.0,0.0,H,8.0,12.0,3.0,5.0,15.0,14.0,1.0,3.0,2.0,5.0,1.0,0.0,1.65,3.8,4.5
B1,04/03/2022,19:45,St Truiden,Mechelen,1,1,2,0.0,1.0,A,13.0,11.0,5.0,5.0,7.0,16.0,3.0,4.0,1.0,3.0,0.0,0.0,2.15,3.3,2.9
B1,05/03/2022,15:15,Cercle Brugge,Genk,2,2,2,1.0,0.0,H,17.0,17.0,6.0,6.0,10.0,10.0,11.0,2.0,0.0,0.0,0.0,0.0,2.87,3.3,2.3
B1,05/03/2022,17:30,Kortrijk,St. Gilloise,2,3,0,1.0,1.0,D,10.0,17.0,3.0,7.0,10.0,9.0,3.0,13.0,2.0,3.0,0.0,0.0,4.5,3.75,1.66
B1,05/03/2022,19:45,Seraing,Club Brugge,0,5,0,0.0,3.0,A,6.0,15.0,2.0,7.0,8.0,8.0,6.0,5.0,1.0,1.0,1.0,0.0,6.5,4.33,1.4
B1,06/03/2022,12:30,Antwerp,Beerschot VA,2,1,1,0.0,1.0,A,13.0,6.0,5.0,1.0,13.0,13.0,7.0,3.0,2.0,7.0,0.0,1.0,,,
B1,06/03/2022,15:00,Anderlecht,Oostende,3,0,1,0.0,0.0,D,13.0,10.0,7.0,1.0,7.0,10.0,2.0,5.0,1.0,2.0,0.0,0.0,1.25,5.25,9.5
B1,06/03/2022,17:30,Charleroi,Standard,0,0,2,0.0,0.0,D,8.0,10.0,3.0,2.0,8.0,18.0,8.0,4.0,2.0,3.0,0.0,0.0,1.95,3.5,3.3
B1,06/03/2022,20:00,Eupen,Oud-Heverlee Leuven,3,1,1,1.0,1.0,D,12.0,12.0,5.0,4.0,7.0,10.0,3.0,7.0,1.0,3.0,0.0,0.0,2.6,3.3,2.37
B1,06/03/2022,20:00,Gent,Waregem,2,1,1,1.0,0.0,H,25.0,11.0,8.0,5.0,5.0,8.0,10.0,0.0,0.0,3.0,0.0,0.0,1.22,5.5,10.0
B1,11/03/2022,19:45,Oud-Heverlee Leuven,St. Gilloise,1,4,0,1.0,1.0,D,9.0,21.0,2.0,8.0,11.0,11.0,5.0,7.0,2.0,0.0,0.0,0.0,4.5,4.0,1.7
B1,12/03/2022,15:15,Mechelen,Charleroi,2,2,2,2.0,0.0,H,10.0,14.0,3.0,5.0,12.0,6.0,4.0,3.0,2.0,4.0,0.0,0.0,2.25,3.5,2.9
B1,12/03/2022,17:30,Cercle Brugge,Kortrijk,2,0,1,0.0,0.0,D,22.0,6.0,4.0,0.0,19.0,11.0,6.0,5.0,1.0,1.0,0.0,0.0,1.65,3.8,5.25
B1,12/03/2022,17:30,Waregem,Eupen,3,0,1,1.0,0.0,H,9.0,16.0,5.0,6.0,12.0,6.0,1.0,9.0,2.0,1.0,0.0,0.0,2.3,3.5,2.8
B1,12/03/2022,19:45,Oostende,Club Brugge,1,3,0,1.0,2.0,A,17.0,9.0,4.0,4.0,11.0,8.0,6.0,4.0,1.0,2.0,0.0,0.0,7.5,4.75,1.4
B1,13/03/2022,12:30,Anderlecht,Antwerp,2,1,1,1.0,1.0,D,15.0,12.0,10.0,5.0,12.0,13.0,6.0,3.0,3.0,4.0,0.0,0.0,1.61,4.0,5.0
B1,13/03/2022,15:00,Genk,St Truiden,0,1,0,0.0,1.0,A,14.0,8.0,4.0,4.0,10.0,18.0,5.0,1.0,1.0,5.0,0.0,0.0,1.44,4.33,7.0
B1,13/03/2022,17:30,Beerschot VA,Gent,0,2,0,0.0,1.0,A,10.0,14.0,2.0,6.0,13.0,14.0,6.0,2.0,4.0,2.0,0.0,0.0,6.5,4.2,1.5
B1,13/03/2022,20:00,Standard,Seraing,0,1,0,0.0,0.0,D,9.0,12.0,3.0,5.0,13.0,13.0,3.0,4.0,3.0,1.0,0.0,0.0,1.75,3.75,4.33
B1,18/03/2022,19:45,St. Gilloise,Oostende,1,1,2,0.0,1.0,A,18.0,7.0,7.0,4.0,16.0,13.0,9.0,1.0,1.0,5.0,0.0,0.0,1.28,5.0,10.0
B1,19/03/2022,15:15,Eupen,Mechelen,1,1,2,1.0,1.0,D,12.0,22.0,5.0,6.0,3.0,7.0,6.0,12.0,3.0,0.0,1.0,0.0,2.9,3.5,2.3
B1,19/03/2022,17:30,Charleroi,Cercle Brugge,5,0,1,4.0,0.0,H,12.0,9.0,11.0,4.0,18.0,4.0,2.0,3.0,2.0,0.0,0.0,1.0,2.5,3.5,2.7
B1,19/03/2022,17:30,Seraing,Oud-Heverlee Leuven,1,1,2,0.0,0.0,D,12.0,12.0,3.0,5.0,11.0,13.0,3.0,3.0,2.0,1.0,0.0,0.0,2.9,3.4,2.37
B1,19/03/2022,19:45,Antwerp,Waregem,1,0,1,0.0,0.0,D,19.0,5.0,7.0,2.0,6.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,1.4,4.75,6.0
B1,20/03/2022,12:30,Club Brugge,Genk,3,1,1,1.0,1.0,D,14.0,10.0,5.0,2.0,9.0,15.0,10.0,6.0,1.0,4.0,0.0,1.0,1.7,3.8,4.5
B1,20/03/2022,15:00,Kortrijk,Standard,0,1,0,0.0,0.0,D,12.0,10.0,1.0,3.0,16.0,19.0,2.0,6.0,0.0,3.0,0.0,0.0,2.5,3.25,2.87
B1,20/03/2022,17:30,Gent,Anderlecht,1,0,1,0.0,0.0,D,5.0,19.0,2.0,7.0,2.0,6.0,4.0,5.0,0.0,2.0,0.0,0.0,2.3,3.4,3.0
B1,20/03/2022,20:00,St Truiden,Beerschot VA,3,2,1,2.0,1.0,H,18.0,10.0,4.0,5.0,10.0,8.0,7.0,6.0,1.0,2.0,0.0,0.0,1.53,4.0,6.0
B1,01/04/2022,19:45,Beerschot VA,Club Brugge,1,3,0,0.0,1.0,A,4.0,22.0,1.0,10.0,10.0,8.0,2.0,5.0,1.0,0.0,0.0,0.0,10.0,5.75,1.22
B1,02/04/2022,15:15,Waregem,St Truiden,0,2,0,0.0,0.0,D,9.0,15.0,0.0,7.0,12.0,13.0,1.0,4.0,4.0,2.0,0.0,1.0,2.87,3.3,2.5
B1,02/04/2022,17:30,Mechelen,Kortrijk,3,2,1,1.0,1.0,D,15.0,15.0,7.0,5.0,7.0,11.0,11.0,6.0,0.0,2.0,0.0,0.0,1.66,4.0,4.33
B1,02/04/2022,17:30,Oostende,Seraing,2,2,2,1.0,1.0,D,13.0,7.0,2.0,4.0,9.0,6.0,6.0,4.0,2.0,1.0,0.0,0.0,2.2,3.6,3.1
B1,02/04/2022,19:45,Oud-Heverlee Leuven,Antwerp,0,1,0,0.0,1.0,A,16.0,9.0,5.0,3.0,11.0,11.0,6.0,3.0,1.0,3.0,0.0,0.0,3.4,3.75,2.0
B1,03/04/2022,12:30,Standard,St. Gilloise,1,3,0,1.0,1.0,D,5.0,13.0,1.0,5.0,18.0,12.0,4.0,7.0,4.0,2.0,0.0,0.0,4.33,4.0,1.66
B1,03/04/2022,15:00,Cercle Brugge,Gent,2,2,2,1.0,2.0,A,15.0,10.0,3.0,6.0,14.0,8.0,7.0,4.0,4.0,1.0,0.0,1.0,3.2,3.4,2.15
B1,03/04/2022,17:30,Anderlecht,Charleroi,4,0,1,1.0,0.0,H,20.0,1.0,11.0,0.0,8.0,14.0,5.0,2.0,1.0,2.0,0.0,0.0,1.5,4.75,5.75
B1,03/04/2022,20:00,Genk,Eupen,5,0,1,2.0,0.0,H,14.0,5.0,9.0,2.0,11.0,10.0,4.0,2.0,2.0,1.0,0.0,0.0,1.4,4.75,7.0
B1,09/04/2022,17:30,Eupen,Oostende,0,2,0,0.0,1.0,A,9.0,16.0,1.0,8.0,14.0,9.0,5.0,3.0,4.0,3.0,0.0,1.0,2.45,3.4,2.55
B1,09/04/2022,19:45,Antwerp,Cercle Brugge,1,1,2,0.0,0.0,D,24.0,5.0,7.0,1.0,6.0,11.0,9.0,2.0,0.0,1.0,0.0,0.0,1.95,3.3,3.6
B1,10/04/2022,17:30,Charleroi,Waregem,3,0,1,3.0,0.0,H,15.0,9.0,7.0,3.0,9.0,11.0,7.0,3.0,0.0,2.0,0.0,0.0,1.45,4.0,6.0
B1,10/04/2022,17:30,Club Brugge,Mechelen,2,0,1,1.0,0.0,H,22.0,8.0,8.0,0.0,8.0,6.0,7.0,4.0,2.0,1.0,0.0,0.0,1.3,5.0,8.0
B1,10/04/2022,17:30,Gent,Oud-Heverlee Leuven,5,0,1,1.0,0.0,H,26.0,7.0,12.0,3.0,7.0,13.0,6.0,3.0,0.0,4.0,0.0,0.0,1.22,6.0,9.5
B1,10/04/2022,17:30,Kortrijk,Anderlecht,2,3,0,1.0,1.0,D,15.0,15.0,5.0,9.0,10.0,6.0,7.0,3.0,1.0,1.0,0.0,0.0,7.0,4.75,1.33
B1,10/04/2022,17:30,Seraing,Genk,0,2,0,0.0,1.0,A,4.0,13.0,2.0,6.0,3.0,13.0,4.0,7.0,0.0,2.0,1.0,0.0,5.75,4.2,1.5
B1,10/04/2022,17:30,St. Gilloise,Beerschot VA,5,0,1,,,,,,,,,,,,,,,,1.14,7.5,12.0
B1,10/04/2022,17:30,St Truiden,Standard,3,0,1,2.0,0.0,H,15.0,11.0,5.0,2.0,12.0,15.0,5.0,2.0,2.0,3.0,0.0,0.0,1.83,3.4,4.0
B1,22/07/2022,19:45,Standard,Gent,2,2,2,1.0,0.0,H,7.0,25.0,3.0,9.0,14.0,13.0,2.0,12.0,5.0,2.0,1.0,0.0,4.2,3.6,1.85
B1,23/07/2022,15:00,Charleroi,Eupen,3,1,1,1.0,0.0,H,12.0,8.0,5.0,7.0,10.0,12.0,2.0,1.0,2.0,1.0,0.0,0.0,1.61,3.6,4.75
B1,23/07/2022,17:15,Kortrijk,Oud-Heverlee Leuven,0,2,0,0.0,0.0,D,15.0,19.0,2.0,6.0,14.0,13.0,6.0,4.0,3.0,0.0,0.0,0.0,2.37,3.2,2.87
B1,23/07/2022,17:15,Waregem,Seraing,2,0,1,0.0,0.0,D,18.0,2.0,8.0,0.0,14.0,17.0,7.0,0.0,1.0,1.0,0.0,0.0,2.15,3.5,2.9
B1,23/07/2022,19:45,St Truiden,St. Gilloise,1,1,2,1.0,0.0,H,11.0,14.0,3.0,3.0,9.0,11.0,0.0,5.0,1.0,4.0,0.0,0.0,4.33,3.2,1.85
B1,24/07/2022,12:30,Club Brugge,Genk,3,2,1,1.0,1.0,D,15.0,16.0,5.0,10.0,7.0,17.0,4.0,3.0,1.0,2.0,0.0,0.0,1.72,3.75,4.2
B1,24/07/2022,15:00,Mechelen,Antwerp,0,2,0,0.0,2.0,A,13.0,9.0,2.0,3.0,10.0,9.0,6.0,2.0,1.0,1.0,0.0,0.0,2.55,3.25,2.5
B1,24/07/2022,17:30,Anderlecht,Oostende,2,0,1,1.0,0.0,H,13.0,8.0,3.0,1.0,9.0,8.0,7.0,5.0,0.0,4.0,0.0,1.0,1.25,5.5,9.0
B1,24/07/2022,20:00,Westerlo,Cercle Brugge,2,0,1,1.0,0.0,H,18.0,4.0,8.0,0.0,12.0,20.0,3.0,4.0,1.0,5.0,0.0,1.0,2.5,3.2,2.7
B1,29/07/2022,19:45,St. Gilloise,Charleroi,1,0,1,0.0,0.0,D,16.0,5.0,6.0,4.0,11.0,5.0,8.0,4.0,2.0,1.0,0.0,0.0,1.65,4.0,5.0
B1,30/07/2022,15:00,Cercle Brugge,Anderlecht,1,0,1,0.0,0.0,D,13.0,5.0,5.0,0.0,11.0,15.0,8.0,1.0,0.0,5.0,0.0,1.0,3.6,3.4,1.9
B1,30/07/2022,17:15,Oostende,Mechelen,2,1,1,2.0,0.0,H,9.0,19.0,7.0,7.0,5.0,14.0,6.0,9.0,0.0,2.0,1.0,0.0,2.62,3.4,2.4
B1,30/07/2022,17:15,Oud-Heverlee Leuven,Westerlo,2,0,1,1.0,0.0,H,11.0,14.0,5.0,0.0,11.0,15.0,5.0,6.0,2.0,3.0,0.0,1.0,2.5,3.4,2.62
B1,30/07/2022,19:45,Gent,St Truiden,1,1,2,1.0,0.0,H,13.0,11.0,4.0,7.0,14.0,12.0,3.0,6.0,2.0,2.0,0.0,0.0,1.5,4.2,5.5
B1,31/07/2022,12:30,Genk,Standard,3,1,1,3.0,1.0,H,16.0,10.0,5.0,2.0,15.0,11.0,7.0,4.0,3.0,4.0,0.0,0.0,1.5,4.2,5.25
B1,31/07/2022,15:00,Eupen,Club Brugge,2,1,1,2.0,1.0,H,13.0,13.0,6.0,5.0,18.0,13.0,5.0,7.0,4.0,2.0,1.0,0.0,5.25,4.75,1.5
B1,31/07/2022,17:30,Seraing,Kortrijk,0,1,0,0.0,0.0,D,18.0,7.0,4.0,3.0,17.0,9.0,3.0,4.0,2.0,2.0,1.0,1.0,2.87,3.4,2.25
B1,31/07/2022,20:00,Antwerp,Waregem,1,0,1,0.0,0.0,D,17.0,12.0,7.0,4.0,6.0,14.0,3.0,6.0,2.0,3.0,0.0,1.0,1.36,4.5,7.0
B1,05/08/2022,19:45,Club Brugge,Waregem,1,1,2,0.0,0.0,D,23.0,7.0,7.0,4.0,7.0,17.0,7.0,4.0,2.0,3.0,0.0,0.0,1.22,6.0,9.0
B1,06/08/2022,15:00,Genk,Eupen,4,2,1,3.0,1.0,H,24.0,9.0,14.0,5.0,9.0,15.0,8.0,2.0,0.0,3.0,0.0,1.0,1.36,5.0,6.5
B1,06/08/2022,17:15,Charleroi,Oostende,1,3,0,0.0,1.0,A,15.0,9.0,3.0,6.0,11.0,7.0,9.0,5.0,2.0,1.0,0.0,0.0,1.6,3.8,5.0
B1,06/08/2022,17:15,Kortrijk,St Truiden,0,0,2,0.0,0.0,D,10.0,18.0,4.0,2.0,12.0,16.0,4.0,6.0,0.0,1.0,0.0,0.0,3.0,3.2,2.3
B1,06/08/2022,19:45,Mechelen,St. Gilloise,3,0,1,1.0,0.0,H,6.0,6.0,4.0,2.0,14.0,12.0,3.0,5.0,2.0,5.0,0.0,0.0,3.0,3.5,2.1
B1,07/08/2022,12:30,Standard,Cercle Brugge,2,0,1,2.0,0.0,H,10.0,6.0,7.0,3.0,15.0,17.0,6.0,6.0,1.0,2.0,0.0,0.0,2.55,3.2,2.55
B1,07/08/2022,15:00,Gent,Westerlo,2,1,1,2.0,1.0,H,15.0,9.0,5.0,3.0,11.0,10.0,10.0,7.0,2.0,0.0,0.0,0.0,1.61,4.0,4.75
B1,07/08/2022,17:30,Anderlecht,Seraing,3,1,1,3.0,0.0,H,12.0,5.0,6.0,2.0,14.0,8.0,2.0,1.0,1.0,1.0,0.0,0.0,1.25,5.5,11.0
B1,07/08/2022,20:00,Antwerp,Oud-Heverlee Leuven,4,2,1,2.0,1.0,H,17.0,8.0,4.0,4.0,7.0,11.0,8.0,7.0,2.0,1.0,0.0,0.0,1.61,4.0,4.75
B1,12/08/2022,19:45,Oostende,Gent,1,3,0,1.0,2.0,A,8.0,13.0,2.0,7.0,9.0,7.0,2.0,6.0,3.0,1.0,0.0,0.0,4.75,3.75,1.7
B1,13/08/2022,15:00,Westerlo,Standard,4,2,1,1.0,0.0,H,14.0,12.0,5.0,6.0,3.0,11.0,4.0,6.0,2.0,6.0,0.0,1.0,2.05,3.4,3.5
B1,13/08/2022,17:15,Cercle Brugge,Mechelen,0,0,2,0.0,0.0,D,12.0,10.0,2.0,4.0,9.0,13.0,8.0,8.0,1.0,3.0,0.0,0.0,2.1,3.6,3.3
B1,13/08/2022,17:15,Seraing,Charleroi,0,1,0,0.0,0.0,D,11.0,13.0,3.0,5.0,8.0,13.0,4.0,6.0,2.0,2.0,0.0,0.0,4.33,3.5,1.8
B1,13/08/2022,19:45,St. Gilloise,Kortrijk,2,1,1,1.0,0.0,H,17.0,6.0,9.0,2.0,22.0,11.0,5.0,1.0,0.0,3.0,0.0,0.0,1.4,4.75,7.0
B1,14/08/2022,12:30,St Truiden,Anderlecht,0,3,0,0.0,2.0,A,12.0,10.0,6.0,7.0,13.0,11.0,6.0,5.0,4.0,3.0,0.0,0.0,3.6,3.5,2.0
B1,14/08/2022,15:00,Eupen,Antwerp,0,1,0,0.0,0.0,D,16.0,9.0,5.0,3.0,12.0,9.0,6.0,3.0,4.0,0.0,0.0,0.0,4.0,3.6,1.85
B1,14/08/2022,17:30,Oud-Heverlee Leuven,Club Brugge,0,3,0,0.0,2.0,A,13.0,12.0,2.0,6.0,6.0,12.0,7.0,5.0,3.0,2.0,0.0,0.0,5.25,3.75,1.65
B1,14/08/2022,20:00,Waregem,Genk,1,4,0,1.0,3.0,A,15.0,15.0,6.0,6.0,14.0,16.0,4.0,8.0,4.0,2.0,0.0,0.0,4.33,3.8,1.72
B1,19/08/2022,19:45,Eupen,Seraing,1,3,0,0.0,3.0,A,12.0,16.0,5.0,7.0,17.0,10.0,7.0,6.0,5.0,3.0,0.0,0.0,1.7,3.8,4.75
B1,20/08/2022,15:00,Oostende,St Truiden,0,1,0,0.0,1.0,A,12.0,9.0,6.0,3.0,12.0,16.0,5.0,5.0,2.0,4.0,0.0,0.0,3.2,3.25,2.25
B1,20/08/2022,17:15,Genk,Cercle Brugge,2,1,1,1.0,0.0,H,15.0,9.0,5.0,2.0,7.0,19.0,7.0,5.0,1.0,1.0,0.0,0.0,1.61,4.33,4.5
B1,21/08/2022,12:30,Club Brugge,Kortrijk,2,1,1,2.0,1.0,H,29.0,9.0,12.0,2.0,16.0,12.0,15.0,2.0,3.0,3.0,0.0,1.0,1.33,5.0,9.5
B1,21/08/2022,15:00,Waregem,Charleroi,1,3,0,1.0,1.0,D,9.0,15.0,4.0,6.0,5.0,7.0,2.0,5.0,2.0,0.0,0.0,0.0,3.1,3.75,2.15
B1,21/08/2022,17:30,Standard,Oud-Heverlee Leuven,1,3,0,0.0,2.0,A,25.0,7.0,8.0,5.0,11.0,15.0,10.0,3.0,3.0,4.0,0.0,1.0,1.95,3.75,3.4
B1,21/08/2022,20:00,Mechelen,Westerlo,5,4,1,1.0,1.0,D,14.0,14.0,7.0,8.0,11.0,7.0,4.0,5.0,1.0,2.0,0.0,0.0,2.62,3.25,2.7
B1,26/08/2022,19:45,Charleroi,Club Brugge,1,3,0,1.0,2.0,A,21.0,16.0,6.0,6.0,9.0,6.0,2.0,5.0,1.0,0.0,0.0,0.0,3.6,3.8,1.95
B1,27/08/2022,15:00,Seraing,Genk,0,4,0,0.0,1.0,A,10.0,11.0,3.0,4.0,10.0,13.0,5.0,2.0,2.0,3.0,0.0,0.0,5.75,4.5,1.5
B1,27/08/2022,17:15,Cercle Brugge,Waregem,1,1,2,1.0,1.0,D,23.0,8.0,6.0,4.0,10.0,16.0,6.0,4.0,1.0,2.0,0.0,0.0,1.75,3.75,4.5
B1,27/08/2022,17:15,Oud-Heverlee Leuven,Oostende,2,1,1,0.0,1.0,A,11.0,15.0,6.0,5.0,9.0,15.0,2.0,7.0,1.0,3.0,0.0,0.0,1.95,3.5,3.6
B1,27/08/2022,19:45,St Truiden,Mechelen,3,1,1,0.0,0.0,D,10.0,2.0,4.0,2.0,10.0,15.0,4.0,3.0,1.0,3.0,0.0,0.0,2.1,3.3,3.4
B1,28/08/2022,12:30,Gent,Antwerp,1,2,0,1.0,2.0,A,15.0,6.0,4.0,4.0,12.0,11.0,6.0,2.0,2.0,3.0,0.0,0.0,1.9,3.6,3.75
B1,28/08/2022,15:00,Kortrijk,Standard,0,1,0,0.0,0.0,D,6.0,16.0,2.0,5.0,10.0,19.0,4.0,9.0,4.0,3.0,1.0,0.0,2.7,3.25,2.62
B1,28/08/2022,17:30,St. Gilloise,Anderlecht,2,1,1,2.0,1.0,H,11.0,9.0,6.0,5.0,11.0,8.0,7.0,7.0,3.0,1.0,0.0,0.0,2.25,3.3,3.2
B1,28/08/2022,20:00,Westerlo,Eupen,0,1,0,0.0,0.0,D,7.0,15.0,5.0,2.0,10.0,15.0,5.0,10.0,2.0,1.0,0.0,0.0,1.85,3.5,4.2
B1,31/08/2022,19:30,Antwerp,St. Gilloise,4,2,1,4.0,1.0,H,10.0,8.0,4.0,3.0,11.0,10.0,4.0,3.0,2.0,0.0,0.0,2.0,2.75,3.25,2.55
B1,01/09/2022,19:30,Anderlecht,Gent,0,1,0,0.0,0.0,D,10.0,10.0,1.0,5.0,10.0,13.0,5.0,3.0,2.0,2.0,0.0,0.0,2.2,3.4,3.3
B1,02/09/2022,19:45,Club Brugge,Cercle Brugge,4,0,1,1.0,0.0,H,8.0,13.0,4.0,2.0,10.0,18.0,7.0,4.0,1.0,2.0,0.0,0.0,1.6,4.33,4.5
B1,03/09/2022,15:00,Genk,St Truiden,0,0,2,0.0,0.0,D,17.0,8.0,4.0,3.0,13.0,12.0,8.0,6.0,1.0,3.0,0.0,0.0,1.65,4.0,5.0
B1,03/09/2022,17:15,Eupen,Kortrijk,0,1,0,0.0,0.0,D,21.0,14.0,5.0,3.0,16.0,7.0,8.0,4.0,5.0,3.0,0.0,0.0,2.25,3.4,3.1
B1,03/09/2022,17:15,Mechelen,Seraing,2,3,0,2.0,1.0,H,8.0,6.0,5.0,2.0,14.0,17.0,9.0,3.0,2.0,2.0,0.0,0.0,1.57,4.33,5.25
B1,03/09/2022,19:45,Standard,Oostende,1,0,1,0.0,0.0,D,15.0,14.0,5.0,5.0,10.0,7.0,5.0,4.0,2.0,2.0,0.0,0.0,2.0,3.5,3.75
B1,04/09/2022,12:30,Anderlecht,Oud-Heverlee Leuven,2,2,2,0.0,1.0,A,21.0,12.0,6.0,4.0,11.0,13.0,12.0,2.0,3.0,1.0,0.0,0.0,1.4,5.0,8.5
B1,04/09/2022,15:00,Antwerp,Westerlo,3,0,1,1.0,0.0,H,12.0,11.0,3.0,3.0,10.0,8.0,3.0,6.0,0.0,2.0,0.0,0.0,1.9,4.0,3.6
B1,04/09/2022,17:30,Charleroi,Gent,2,1,1,1.0,1.0,D,14.0,9.0,7.0,1.0,6.0,6.0,4.0,4.0,2.0,0.0,0.0,1.0,3.4,3.4,2.1
B1,04/09/2022,20:00,Waregem,St. Gilloise,1,3,0,0.0,1.0,A,9.0,12.0,1.0,4.0,14.0,16.0,7.0,3.0,3.0,3.0,0.0,1.0,5.25,3.75,1.65
B1,09/09/2022,19:45,St Truiden,Standard,1,2,0,0.0,2.0,A,22.0,11.0,5.0,2.0,12.0,14.0,7.0,0.0,0.0,3.0,0.0,0.0,2.15,3.3,3.3
B1,10/09/2022,15:00,Kortrijk,Mechelen,1,4,0,0.0,2.0,A,12.0,10.0,3.0,5.0,7.0,13.0,10.0,3.0,3.0,5.0,0.0,0.0,2.6,3.4,2.6
B1,10/09/2022,17:15,Oostende,Eupen,1,0,1,0.0,0.0,D,10.0,13.0,5.0,3.0,14.0,19.0,3.0,6.0,5.0,3.0,1.0,0.0,2.1,3.6,3.3
B1,10/09/2022,17:15,Seraing,Club Brugge,0,2,0,0.0,0.0,D,4.0,11.0,1.0,4.0,20.0,9.0,2.0,1.0,4.0,2.0,0.0,0.0,7.5,4.75,1.4
B1,10/09/2022,19:45,Oud-Heverlee Leuven,Charleroi,3,2,1,1.0,1.0,D,10.0,7.0,4.0,5.0,10.0,14.0,2.0,1.0,1.0,4.0,0.0,0.0,2.75,3.5,2.37
B1,11/09/2022,12:30,Westerlo,Anderlecht,2,1,1,1.0,0.0,H,13.0,12.0,6.0,3.0,9.0,15.0,1.0,6.0,2.0,3.0,0.0,0.0,2.8,3.3,2.45
B1,11/09/2022,15:00,Cercle Brugge,Antwerp,0,2,0,0.0,1.0,A,13.0,11.0,6.0,4.0,9.0,13.0,3.0,3.0,1.0,3.0,0.0,0.0,2.8,3.4,2.4
B1,11/09/2022,17:30,St. Gilloise,Genk,1,2,0,0.0,1.0,A,10.0,14.0,3.0,4.0,14.0,12.0,4.0,5.0,4.0,3.0,0.0,0.0,2.05,3.5,3.4
B1,11/09/2022,20:00,Gent,Waregem,2,0,1,0.0,0.0,D,23.0,5.0,6.0,1.0,7.0,10.0,4.0,4.0,0.0,2.0,0.0,0.0,1.33,5.0,8.0
B1,16/09/2022,19:45,Antwerp,Seraing,2,1,1,2.0,1.0,H,12.0,10.0,4.0,2.0,12.0,12.0,5.0,3.0,3.0,2.0,0.0,0.0,1.33,5.25,8.0
B1,17/09/2022,15:00,Mechelen,Oud-Heverlee Leuven,0,0,2,0.0,0.0,D,12.0,10.0,2.0,1.0,8.0,8.0,10.0,1.0,2.0,2.0,1.0,0.0,1.85,3.8,3.8
B1,17/09/2022,17:15,Cercle Brugge,Oostende,2,2,2,2.0,0.0,H,18.0,16.0,6.0,7.0,11.0,10.0,10.0,7.0,1.0,3.0,0.0,0.0,1.8,3.5,4.5
B1,17/09/2022,17:15,Waregem,St Truiden,0,3,0,0.0,1.0,A,4.0,18.0,2.0,8.0,13.0,15.0,0.0,4.0,1.0,3.0,1.0,0.0,2.87,3.25,2.45
B1,17/09/2022,19:45,Charleroi,Westerlo,2,3,0,1.0,2.0,A,14.0,7.0,4.0,3.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.1,3.5,3.4
B1,18/09/2022,12:30,Genk,Gent,1,0,1,0.0,0.0,D,10.0,9.0,6.0,0.0,13.0,11.0,5.0,5.0,2.0,2.0,0.0,0.0,2.2,3.4,3.1
B1,18/09/2022,15:00,Eupen,St. Gilloise,1,2,0,1.0,1.0,D,9.0,12.0,4.0,3.0,8.0,19.0,5.0,5.0,3.0,2.0,1.0,0.0,4.0,3.5,1.9
B1,18/09/2022,17:30,Standard,Club Brugge,3,0,1,1.0,0.0,H,9.0,10.0,6.0,1.0,10.0,14.0,1.0,8.0,4.0,2.0,1.0,0.0,3.8,3.6,1.9
B1,18/09/2022,20:00,Anderlecht,Kortrijk,4,1,1,1.0,0.0,H,12.0,8.0,5.0,3.0,17.0,8.0,9.0,6.0,1.0,2.0,0.0,0.0,1.33,5.5,7.5
B1,30/09/2022,19:45,Standard,Seraing,0,2,0,0.0,1.0,A,13.0,10.0,3.0,3.0,9.0,14.0,9.0,4.0,1.0,4.0,0.0,0.0,1.65,4.0,5.25
B1,01/10/2022,15:00,Oud-Heverlee Leuven,St. Gilloise,0,3,0,0.0,2.0,A,8.0,11.0,2.0,6.0,7.0,15.0,6.0,8.0,2.0,3.0,0.0,0.0,4.5,3.75,1.72
B1,01/10/2022,17:15,Oostende,Genk,1,2,0,1.0,1.0,D,12.0,10.0,7.0,5.0,17.0,10.0,2.0,6.0,1.0,1.0,1.0,0.0,4.2,3.8,1.75
B1,01/10/2022,17:15,Westerlo,Waregem,2,0,1,1.0,0.0,H,9.0,12.0,4.0,3.0,12.0,11.0,5.0,12.0,3.0,3.0,0.0,0.0,1.57,4.0,5.25
B1,01/10/2022,19:45,Club Brugge,Mechelen,3,0,1,1.0,0.0,H,21.0,6.0,10.0,2.0,2.0,10.0,5.0,3.0,0.0,0.0,0.0,0.0,1.45,4.5,5.75
